"","chromosome","start","stop","driver_line","X5","X6","gene"
"11633","chr3R",29362168,29364341,"VT049335",50,".","Cnx99A"
"11634","chr3R",29363955,29366167,"VT049336",50,".","Cnx99A"
"11635","chr3R",29369229,29371430,"VT049339",50,".","Ptp99A"
"11636","chr3R",29371016,29373153,"VT049340",50,".","Ptp99A"
"11637","chr3R",29372786,29374948,"VT049341",50,".","Ptp99A"
"11638","chr3R",29378101,29380240,"VT049344",50,".","Ptp99A"
"11639","chr3R",29383372,29385512,"VT049347",50,".","Ptp99A"
"11640","chr3R",29385141,29387289,"VT049348",50,".","Ptp99A"
"11641","chr3R",29388572,29390832,"VT049350",50,".","Ptp99A"
"11642","chr3R",29392198,29394342,"VT049352",50,".","Ptp99A"
"11643","chr3R",29393962,29396129,"VT049353",50,".","Ptp99A"
"11644","chr3R",29395766,29397929,"VT049354",50,".","Ptp99A"
"11645","chr3R",29397496,29399669,"VT049355",50,".","Ptp99A"
"11646","chr3R",29399246,29401429,"VT049356",50,".","Ptp99A"
"11647","chr3R",29401043,29403181,"VT049357",50,".","Ptp99A"
"11648","chr3R",29407821,29409898,"VT049360",50,".","Ptp99A"
"11649","chr3R",29409011,29411211,"VT049361",50,".","Ptp99A"
"11650","chr3R",29411583,29413778,"VT049363",50,".","Ptp99A"
"11651","chr3R",29415765,29417976,"VT049365",50,".","Ptp99A"
"11652","chr3R",29417560,29419707,"VT049366",50,".","Ptp99A"
"11653","chr3R",29419310,29421439,"VT049367",50,".","Ptp99A"
"11654","chr3R",29422850,29425055,"VT049369",50,".","Ptp99A"
"11655","chr3R",29426365,29428523,"VT049371",50,".","Ptp99A"
"11656","chr3R",29428162,29430374,"VT049372",50,".","Ptp99A"
"11657","chr3R",29429729,29432041,"VT049373",50,".","Ptp99A"
"11658","chr3R",29431630,29433808,"VT049374",50,".","Ptp99A"
"11659","chr3R",29433480,29435621,"VT049375",50,".","Ptp99A"
"11660","chr3R",29435258,29437378,"VT049376",50,".","Ptp99A"
"11661","chr3R",29437014,29439238,"VT049377",50,".","Ptp99A"
"11662","chr3R",29438734,29440961,"VT049378",50,".","Ptp99A"
"11663","chr3R",29440575,29442709,"VT049379",50,".","Ptp99A"
"11664","chr3R",29444063,29446186,"VT049381",50,".","Ptp99A"
"11665","chr3R",29445792,29447969,"VT049382",50,".","Ptp99A"
"11666","chr3R",29447547,29449765,"VT049383",50,".","Ptp99A"
"11667","chr3R",29449348,29451490,"VT049384",50,".","Ptp99A"
"11668","chr3R",29456398,29458602,"VT049388",50,".","Ptp99A"
"11669","chr3R",29458257,29460341,"VT049389",50,".","Ptp99A"
"11670","chr3R",29516529,29520261,"R19B12",1000,"+",NA
"11671","chr3R",29519582,29522079,"R18E04",1000,"+",NA
"11672","chr3R",29521457,29525267,"R19C12",1000,"+","Dr"
"11673","chr3R",29527605,29529309,"R18B05",1000,"+","Dr"
"11674","chr3R",29528196,29531793,"R19B07",1000,"+","Dr"
"11675","chr3R",29533960,29536105,"R18C11",1000,"+","Dr"
"11676","chr3R",29534833,29538628,"R19C09",1000,"+","Dr"
"11677","chr3R",29539695,29543221,"R19B03",1000,"+","Dr"
"11678","chr3R",29542498,29545227,"R18F04",1000,"+","Dr"
"11679","chr3R",29544645,29548491,"R19D05",1000,"+","Dr"
"11680","chr3R",29547959,29551783,"R19D03",1000,"+",NA
"11681","chr3R",29551035,29554896,"R19D08",1000,"+",NA
"11682","chr3R",29553638,29556087,"R18D12",1000,"+","Dr"
"11683","chr3R",29557819,29561033,"R18H04",1000,"+","Dr"
"11684","chr3R",29561003,29564194,"R18H02",1000,"+","Dr"
"11685","chr3R",29562062,29564342,"VT049445",50,".",NA
"11686","chr3R",29570066,29572316,"VT049449",50,".",NA
"11687","chr3R",29585094,29587284,"VT049458",50,".","CG7567"
"11688","chr3R",29620640,29622823,"VT049479",50,".","CG1907"
"11689","chr3R",29622219,29624344,"VT049480",50,".","CG1907"
"11690","chr3R",29623698,29625810,"VT049481",50,".","CG1907"
"11691","chr3R",29624102,29627339,"R70H09",1000,"-","Dop1R2"
"11692","chr3R",29626639,29628823,"VT049483",50,".","CG1907"
"11693","chr3R",29626690,29630038,"R70H04",1000,"-","Dop1R2"
"11694","chr3R",29628126,29630418,"VT049484",50,".","CG1907"
"11695","chr3R",29632693,29634945,"VT049485",50,".","Dop1R2"
"11696","chr3R",29632807,29635941,"R70H03",1000,"-","Dop1R2"
"11697","chr3R",29634256,29636330,"VT049486",50,".","Dop1R2"
"11698","chr3R",29634452,29636675,"R70H05",1000,"-","Dop1R2"
"11699","chr3R",29635697,29637847,"VT049487",50,".","Dop1R2"
"11700","chr3R",29635928,29638961,"R70H08",1000,"-","Dop1R2"
"11701","chr3R",29637108,29639208,"VT049488",50,".","Dop1R2"
"11702","chr3R",29638589,29640760,"VT049489",50,".","Dop1R2"
"11703","chr3R",29639063,29640253,"R70H06",1000,"-","Dop1R2"
"11704","chr3R",29640264,29640662,"R70G10",1000,"-","Dop1R2"
"11705","chr3R",29642062,29643406,"R70H11",1000,"-","Dop1R2"
"11706","chr3R",29642856,29645797,"R70G11",1000,"-","Dop1R2"
"11707","chr3R",29645130,29649073,"R70H02",1000,"-","Dop1R2"
"11708","chr3R",29646249,29648398,"VT049492",50,".","Dop1R2"
"11709","chr3R",29647989,29650083,"VT049493",50,".","Dop1R2"
"11710","chr3R",29648389,29651332,"R70G12",1000,"-","Dop1R2"
"11711","chr3R",29649563,29651764,"VT049494",50,".","Dop1R2"
"11712","chr3R",29650526,29653067,"R70H07",1000,"-","Dop1R2"
"11713","chr3R",29656678,29658748,"VT049497",50,".","Dop1R2"
"11714","chr3R",29657909,29660064,"VT049498",50,".","Dop1R2"
"11715","chr3R",29659188,29659867,"R70H01",1000,"-",NA
"11716","chr3R",29660284,29663509,"R70H10",1000,"-","Dop1R2"
"11717","chr3R",29661908,29662856,"VT049500",50,".","ppk21"
"11718","chr3R",29666021,29668028,"VT049502",50,".","ppk20"
"11719","chr3R",29668791,29669258,"VT049503",50,".",NA
"11720","chr3R",29670827,29671704,"VT049505",50,".","Obp99a"
"11721","chr3R",29672293,29672535,"VT049506",50,".","ppk19"
"11722","chr3R",29674965,29675424,"VT049508",50,".","Bub3"
"11723","chr3R",29677294,29677857,"VT049510",50,".","Cap-D2"
"11724","chr3R",29682079,29682619,"R61G08",1000,"+",NA
"11725","chr3R",29682463,29683419,"R65G10",1000,"+","Gycalpha99B"
"11726","chr3R",29682507,29684093,"VT049513",50,".","Gycalpha99B"
"11727","chr3R",29687784,29691507,"R41H02",1000,"+",NA
"11728","chr3R",29693812,29695596,"R39E05",1000,"+",NA
"11729","chr3R",29753544,29755672,"VT049555",50,".","kay"
"11730","chr3R",29753878,29757901,"R42F11",1000,"+","kay"
"11731","chr3R",29755168,29757238,"VT049556",50,".","kay"
"11732","chr3R",29756772,29758853,"VT049557",50,".","kay"
"11733","chr3R",29757015,29760206,"R40G11",1000,"+","kay"
"11734","chr3R",29761770,29763781,"R39F12",1000,"+","kay"
"11735","chr3R",29762541,29766510,"R42E11",1000,"+","kay"
"11736","chr3R",29766481,29770159,"R41G05",1000,"+","kay"
"11737","chr3R",29767537,29769641,"VT049562",50,".","kay"
"11738","chr3R",29769178,29771247,"VT049563",50,".","kay"
"11739","chr3R",29769252,29773022,"R42A04",1000,"+","kay"
"11740","chr3R",29773742,29777457,"R41G10",1000,"+","kay"
"11741","chr3R",29776489,29778332,"R39E11",1000,"+","kay"
"11742","chr3R",29777441,29781213,"R42A05",1000,"+",NA
"11743","chr3R",29780313,29782654,"R39H03",1000,"+","kay"
"11744","chr3R",29780329,29782398,"VT049569",50,".",NA
"11745","chr3R",29781836,29784002,"VT049570",50,".","kay"
"11746","chr3R",29783062,29786494,"R41B11",1000,"+","kay"
"11747","chr3R",29783426,29785594,"VT049571",50,".","kay"
"11748","chr3R",29785570,29789412,"R42B10",1000,"+",NA
"11749","chr3R",29786562,29788641,"VT049573",50,".","kay"
"11750","chr3R",29787916,29791417,"R41C11",1000,"+",NA
"11751","chr3R",29788102,29790240,"VT049574",50,".",NA
"11752","chr3R",29790730,29791563,"VT049575",50,".",NA
"11753","chr3R",29913334,29914336,"VT049633",50,".","Capa"
"11754","chr3R",29913577,29914294,"R60E07",1000,"-","Capa"
"11755","chr3R",29914286,29914620,"VT049634",50,".","Capa"
"11756","chr3R",29916614,29916981,"R21E06",1000,"-","trp"
"11757","chr3R",29917711,29920328,"VT049636",50,".","trp"
"11758","chr3R",29923040,29923866,"VT049638",50,".","Jon99Cii"
"11759","chr3R",29926307,29927398,"R61F11",1000,"+","CG15522"
"11760","chr3R",29927489,29927897,"R54C03",1000,"+","CG15522"
"11761","chr3R",29952003,29953376,"R65H09",1000,"-","TkR99D"
"11762","chr3R",29953221,29955487,"VT049651",50,".","TkR99D"
"11763","chr3R",29953447,29954078,"R65F10",1000,"-","TkR99D"
"11764","chr3R",29954158,29955058,"R65G07",1000,"-","TkR99D"
"11765","chr3R",29955067,29957240,"VT049652",50,".","TkR99D"
"11766","chr3R",29955189,29956568,"R65H10",1000,"-","TkR99D"
"11767","chr3R",29956684,29959095,"R66C08",1000,"-","TkR99D"
"11768","chr3R",29959159,29961713,"R64A05",1000,"-","TkR99D"
"11769","chr3R",29961966,29964941,"R64C01",1000,"-","TkR99D"
"11770","chr3R",29964334,29968277,"R64H07",1000,"-","TkR99D"
"11771","chr3R",29966954,29969016,"R66C02",1000,"-","TkR99D"
"11772","chr3R",29969746,29972931,"R64D03",1000,"-","TkR99D"
"11773","chr3R",29971802,29975411,"R64F12",1000,"-","TkR99D"
"11774","chr3R",29974171,29977066,"R64B06",1000,"-","TkR99D"
"11775","chr3R",29976213,29979775,"R64F04",1000,"-","TkR99D"
"11776","chr3R",29978892,29980944,"R66B12",1000,"-","TkR99D"
"11777","chr3R",29979770,29982426,"R64A11",1000,"-","TkR99D"
"11778","chr3R",29983451,29986358,"VT049668",50,".","CG7896"
"11779","chr3R",30000102,30001209,"VT049678",50,".","Tace"
"11780","chr3R",30001568,30002603,"VT049679",50,".","Tace"
"11781","chr3R",30002863,30005056,"VT049680",50,".","Nlp"
"11782","chr3R",30038888,30040084,"VT049703",50,".","Sry-beta"
"11783","chr3R",30058264,30060421,"VT049716",50,".",NA
"11784","chr3R",30058432,30060000,"R14B12",1000,"+","sima"
"11785","chr3R",30059678,30061792,"VT049717",50,".",NA
"11786","chr3R",30061910,30064670,"R14G01",1000,"+",NA
"11787","chr3R",30063464,30065740,"VT049719",50,".",NA
"11788","chr3R",30063735,30067112,"R15A06",1000,"+",NA
"11789","chr3R",30065237,30067337,"VT049720",50,".",NA
"11790","chr3R",30067013,30069112,"VT049721",50,".",NA
"11791","chr3R",30068394,30071933,"R15B06",1000,"+",NA
"11792","chr3R",30071385,30073887,"R14E06",1000,"+","sima"
"11793","chr3R",30072915,30076502,"R15C01",1000,"+","sima"
"11794","chr3R",30075723,30079702,"R15F05",1000,"+","sima"
"11795","chr3R",30075829,30077921,"VT049726",50,".",NA
"11796","chr3R",30077594,30079697,"VT049727",50,".",NA
"11797","chr3R",30078250,30080643,"R14D11",1000,"+","sima"
"11798","chr3R",30079263,30081424,"VT049728",50,".",NA
"11799","chr3R",30079680,30082204,"R14E09",1000,"+","sima"
"11800","chr3R",30081080,30083188,"VT049729",50,".",NA
"11801","chr3R",30082287,30084816,"R14F01",1000,"+",NA
"11802","chr3R",30089085,30092922,"R15E03",1000,"+",NA
"11803","chr3R",30089796,30091892,"VT049733",50,".",NA
"11804","chr3R",30091543,30093647,"VT049734",50,".",NA
"11805","chr3R",30092367,30095812,"R15A11",1000,"+",NA
"11806","chr3R",30095169,30099013,"R15E04",1000,"+",NA
"11807","chr3R",30096805,30098878,"VT049737",50,".",NA
"11808","chr3R",30097699,30101686,"R15F07",1000,"+",NA
"11809","chr3R",30100266,30102471,"VT049739",50,".",NA
"11810","chr3R",30101101,30104153,"R14G11",1000,"+",NA
"11811","chr3R",30102027,30104217,"VT049740",50,".",NA
"11812","chr3R",30104653,30106903,"VT049741",50,".",NA
"11813","chr3R",30104771,30108757,"R15F06",1000,"+",NA
"11814","chr3R",30106009,30108143,"VT049742",50,".",NA
"11815","chr3R",30108196,30109327,"R14A09",1000,"+","sima"
"11816","chr3R",30110325,30111706,"R14B06",1000,"+","sima"
"11817","chr3R",30112222,30114383,"VT049745",50,".",NA
"11818","chr3R",30114365,30117733,"R15A05",1000,"+","sima"
"11819","chr3R",30115143,30117343,"VT049747",50,".",NA
"11820","chr3R",30116988,30120177,"R14H09",1000,"+","sima"
"11821","chr3R",30121319,30122178,"VT049750",50,".",NA
"11822","chr3R",30137259,30138094,"R84E05",1000,"-","AdoR"
"11823","chr3R",30138839,30142675,"R84E03",1000,"-",NA
"11824","chr3R",30141677,30145454,"R84E04",1000,"-",NA
"11825","chr3R",30144520,30147987,"R84E06",1000,"-","AdoR"
"11826","chr3R",30146702,30149194,"R84E07",1000,"-","AdoR"
"11827","chr3R",30147961,30151640,"R84E01",1000,"+",NA
"11828","chr3R",30147961,30151027,"R84E02",1000,"-","AdoR"
"11829","chr3R",30204907,30207793,"VT049800",50,".","snoRNA:Psi18S-1377b"
"11830","chr3R",30229961,30232097,"VT049815",50,".","CG9737"
"11831","chr3R",30365331,30367525,"VT049888",50,".","Fer1HCH"
"11832","chr3R",30386504,30388634,"VT049895",50,".","Fer1HCH"
"11833","chr3R",30387606,30389775,"VT049896",50,".","Fer1HCH"
"11834","chr3R",30392986,30395076,"VT049899",50,".","Fer2LCH"
"11835","chr3R",30404320,30406534,"VT049901",50,".","CG2217"
"11836","chr3R",30406001,30408205,"VT049902",50,".","CG2217"
"11837","chr3R",30407611,30409715,"VT049903",50,".","CG2217"
"11838","chr3R",30409148,30411270,"VT049904",50,".","CG2217"
"11839","chr3R",30438005,30440104,"VT049921",50,".","CG15537"
"11840","chr3R",30438535,30442341,"R49G11",1000,"-","CG15537"
"11841","chr3R",30439611,30441708,"VT049922",50,".","CG15537"
"11842","chr3R",30441122,30443280,"VT049923",50,".","CG15537"
"11843","chr3R",30441423,30444039,"R47H09",1000,"-","CG15537"
"11844","chr3R",30521315,30523538,"VT049976",50,".","jdp"
"11845","chr3R",30523180,30525293,"VT049977",50,".","jdp"
"11846","chr3R",30524790,30527021,"VT049978",50,".","jdp"
"11847","chr3R",30526995,30529648,"VT049979",50,".","jdp"
"11848","chr3R",30530102,30532651,"VT049981",50,".","tmod"
"11849","chr3R",30747340,30750479,"R35C07",1000,"+","zfh1"
"11850","chr3R",30748214,30750314,"VT050101",50,".","Npc2h"
"11851","chr3R",30749497,30752702,"R35C10",1000,"+","zfh1"
"11852","chr3R",30749804,30752053,"VT050102",50,".","Npc2h"
"11853","chr3R",30751615,30753719,"VT050103",50,".","Npc2h"
"11854","chr3R",30751705,30754896,"R35C09",1000,"+","zfh1"
"11855","chr3R",30755073,30757174,"VT050105",50,".","zfh1"
"11856","chr3R",30756722,30758894,"VT050106",50,".","zfh1"
"11857","chr3R",30758390,30760590,"VT050107",50,".","zfh1"
"11858","chr3R",30759995,30763974,"R36B11",1000,"+","zfh1"
"11859","chr3R",30760159,30762362,"VT050108",50,".","zfh1"
"11860","chr3R",30761913,30764020,"VT050109",50,".","zfh1"
"11861","chr3R",30762788,30765567,"R35A10",1000,"+","zfh1"
"11862","chr3R",30765884,30768059,"VT050111",50,".","zfh1"
"11863","chr3R",30767442,30769545,"VT050112",50,".","zfh1"
"11864","chr3R",30768950,30771023,"VT050113",50,".","zfh1"
"11865","chr3R",30771903,30774071,"VT050115",50,".","zfh1"
"11866","chr3R",30774595,30778415,"R35H09",1000,"+","zfh1"
"11867","chr3R",30774651,30776764,"VT050116",50,".","zfh1"
"11868","chr3R",30776125,30778210,"VT050117",50,".","zfh1"
"11869","chr3R",30777571,30779677,"VT050118",50,".","zfh1"
"11870","chr3R",30777828,30780936,"R35C03",1000,"+",NA
"11871","chr3R",30781816,30784046,"VT050121",50,".","zfh1"
"11872","chr3R",30788444,30789755,"VT050122",50,".","wts"
"11873","chr3R",30810163,30812387,"VT050134",50,".","cindr"
"11874","chr3R",30813519,30815699,"VT050136",50,".","cindr"
"11875","chr3R",30815206,30817350,"VT050137",50,".","cindr"
"11876","chr3R",30820330,30822417,"VT050139",50,".","cindr"
"11877","chr3R",30821338,30823414,"VT050140",50,".","cindr"
"11878","chr3R",30822306,30824598,"VT050141",50,".","cindr"
"11879","chr3R",30842050,30845287,"R39A01",1000,"+","tll"
"11880","chr3R",30843549,30845664,"VT050151",50,".","tll"
"11881","chr3R",30844617,30848034,"R31H09",1000,"+","tll"
"11882","chr3R",30845138,30847309,"VT050152",50,".","tll"
"11883","chr3R",30846683,30848824,"VT050153",50,".","tll"
"11884","chr3R",30847402,30850460,"R31F04",1000,"+","tll"
"11885","chr3R",30849261,30851998,"R31D09",1000,"+","tll"
"11886","chr3R",30852203,30852977,"VT050156",50,".","tll"
"11887","chr3R",30854333,30856431,"VT050157",50,".","tll"
"11888","chr3R",30855804,30857966,"VT050158",50,".","tll"
"11889","chr3R",30857399,30859585,"VT050159",50,".","tll"
"11890","chr3R",30858888,30861059,"VT050160",50,".","Cpr100A"
"11891","chr3R",30860452,30862571,"VT050161",50,".","Cpr100A"
"11892","chr3R",30861998,30864106,"VT050162",50,".","Cpr100A"
"11893","chr3R",30863504,30865782,"VT050163",50,".","Cpr100A"
"11894","chr3R",30879764,30880884,"VT050170",50,".","CG12071"
"11895","chr3R",30879861,30880846,"R39A12",1000,"-",NA
"11896","chr3R",30902566,30905976,"R85H01",1000,"+","Ptx1"
"11897","chr3R",30903280,30905444,"VT050183",50,".","CG33483"
"11898","chr3R",30904641,30906809,"VT050184",50,".","CG33483"
"11899","chr3R",30904995,30908835,"R85H08",1000,"+",NA
"11900","chr3R",30906051,30908274,"VT050185",50,".","Ptx1"
"11901","chr3R",30907525,30909623,"VT050186",50,".","Ptx1"
"11902","chr3R",30907819,30909987,"R85H02",1000,"+",NA
"11903","chr3R",30908877,30910976,"VT050187",50,".","Ptx1"
"11904","chr3R",30912789,30914980,"VT050189",50,".","Ptx1"
"11905","chr3R",30913520,30915966,"R85G12",1000,"+",NA
"11906","chr3R",30916648,30918808,"VT050191",50,".","Ptx1"
"11907","chr3R",30916650,30919431,"R85H04",1000,"+","Ptx1"
"11908","chr3R",30918038,30921295,"R85H03",1000,"+","Ptx1"
"11909","chr3R",30918362,30920538,"VT050192",50,".","Ptx1"
"11910","chr3R",30919875,30923296,"R87G11",1000,"+",NA
"11911","chr3R",30920056,30922297,"VT050193",50,".","Ptx1"
"11912","chr3R",30921822,30924004,"VT050194",50,".","Ptx1"
"11913","chr3R",30923534,30924378,"R85H05",1000,"+","Ptx1"
"11914","chr3R",30923617,30925849,"VT050195",50,".","Ptx1"
"11915","chr3R",30924530,30928218,"R85H06",1000,"+","Ptx1"
"11916","chr3R",30925256,30927484,"VT050196",50,".","Ptx1"
"11917","chr3R",30927005,30929243,"R85G11",1000,"+",NA
"11918","chr3R",30927068,30929265,"VT050197",50,".","Ptx1"
"11919","chr3R",30931931,30934093,"VT050199",50,".","CG15549"
"11920","chr3R",30933294,30935542,"VT050200",50,".","CG15549"
"11921","chr3R",30937053,30939583,"VT050201",50,".","CG15550"
"11922","chr3R",30962196,30963323,"VT050214",50,".","Ctr1C"
"11923","chr3R",30966203,30969173,"VT050216",50,".","Ctr1C"
"11924","chr3R",30971522,30973646,"VT050217",50,".","5-HT7"
"11925","chr3R",30971916,30975713,"R70B07",1000,"-","5-HT7"
"11926","chr3R",30973306,30975440,"VT050218",50,".","5-HT7"
"11927","chr3R",30974746,30976674,"R70A04",1000,"-","5-HT7"
"11928","chr3R",30975686,30979592,"R70A09",1000,"-","5-HT7"
"11929","chr3R",30976816,30978954,"VT050220",50,".","5-HT7"
"11930","chr3R",30978263,30981591,"R70B02",1000,"-","5-HT7"
"11931","chr3R",30978555,30980762,"VT050221",50,".","5-HT7"
"11932","chr3R",30980380,30982617,"VT050222",50,".","5-HT7"
"11933","chr3R",30980756,30984391,"R70B03",1000,"-","5-HT7"
"11934","chr3R",30982142,30984307,"VT050223",50,".","5-HT7"
"11935","chr3R",30983864,30987845,"R70A08",1000,"-","5-HT7"
"11936","chr3R",30985598,30987766,"VT050225",50,".","5-HT7"
"11937","chr3R",30987279,30990519,"R70A12",1000,"-",NA
"11938","chr3R",30987312,30989520,"VT050226",50,".","CG31008"
"11939","chr3R",30989376,30991557,"R70A05",1000,"-",NA
"11940","chr3R",30990501,30993731,"R70A06",1000,"-",NA
"11941","chr3R",30992344,30994474,"VT050228",50,".","CG31007"
"11942","chr3R",30992767,30996628,"R70A03",1000,"-",NA
"11943","chr3R",30994113,30996255,"VT050229",50,".","5-HT7"
"11944","chr3R",30995496,30999456,"R70B06",1000,"-","5-HT7"
"11945","chr3R",30995789,30997894,"VT050230",50,".","5-HT7"
"11946","chr3R",30997497,30999612,"VT050231",50,".","5-HT7"
"11947","chr3R",30998411,31002334,"R70A11",1000,"-","5-HT7"
"11948","chr3R",30999241,31001400,"VT050232",50,".","5-HT7"
"11949","chr3R",31001123,31005094,"R70B08",1000,"-","5-HT7"
"11950","chr3R",31002711,31004847,"VT050234",50,".","5-HT7"
"11951","chr3R",31004434,31006509,"VT050235",50,".","5-HT7"
"11952","chr3R",31004502,31008443,"R70B01",1000,"-","5-HT7"
"11953","chr3R",31006141,31008250,"VT050236",50,".","5-HT7"
"11954","chr3R",31007047,31010605,"R70B05",1000,"-","5-HT7"
"11955","chr3R",31007869,31009939,"VT050237",50,".","5-HT7"
"11956","chr3R",31009537,31011655,"VT050238",50,".","5-HT7"
"11957","chr3R",31009916,31013686,"R70A07",1000,"-","5-HT7"
"11958","chr3R",31011245,31013451,"VT050239",50,".","5-HT7"
"11959","chr3R",31012488,31016202,"R70A01",1000,"-","5-HT7"
"11960","chr3R",31012994,31015125,"VT050240",50,".","5-HT7"
"11961","chr3R",31017291,31019339,"R70B04",1000,"-","5-HT7"
"11962","chr3R",31018719,31022495,"R70B09",1000,"-","5-HT7"
"11963","chr3R",31021767,31024688,"R70B10",1000,"-","5-HT7"
"11964","chr3R",31021856,31024037,"VT050245",50,".","5-HT7"
"11965","chr3R",31023485,31025576,"VT050246",50,".","5-HT7"
"11966","chr3R",31024056,31026825,"R70B11",1000,"-","5-HT7"
"11967","chr3R",31025065,31027176,"VT050247",50,".","CG33773"
"11968","chr3R",31025872,31029826,"R70B12",1000,"-","5-HT7"
"11969","chr3R",31026673,31028739,"VT050248",50,".","CG33773"
"11970","chr3R",31028220,31030397,"VT050249",50,".","CG33773"
"11971","chr3R",31029185,31032739,"R70A02",1000,"-","5-HT7"
"11972","chr3R",31029823,31031932,"VT050250",50,".","CG33773"
"11973","chr3R",31031358,31033486,"VT050251",50,".","CG33773"
"11974","chr3R",31031905,31034268,"R70A10",1000,"-",NA
